thesis_class,model_name,label,count
sea,vgg16,barracouta,1
sea,vgg16,beach wagon,1
sea,vgg16,bicycle-built-for-two,1
sea,vgg16,car mirror,1
sea,vgg16,car wheel,1
sea,vgg16,cheetah,1
sea,vgg16,church,1
sea,vgg16,cinema,1
sea,vgg16,cliff dwelling,1
sea,vgg16,cloak,1
sea,vgg16,convertible,1
sea,vgg16,dingo,1
sea,vgg16,dining table,1
sea,vgg16,dogsled,1
sea,vgg16,dome,1
sea,vgg16,ear,1
sea,vgg16,entertainment center,1
sea,vgg16,flat-coated retriever,1
sea,vgg16,forklift,1
sea,vgg16,freight car,1
sea,vgg16,fur coat,1
sea,vgg16,giant schnauzer,1
sea,vgg16,golfcart,1
sea,vgg16,gong,1
sea,vgg16,groom,1
sea,vgg16,hen-of-the-woods,1
sea,vgg16,home theater,1
sea,vgg16,hyena,1
sea,vgg16,iron,1
sea,vgg16,jeep,1
sea,vgg16,jellyfish,1
sea,vgg16,kelpie,1
sea,vgg16,king penguin,1
sea,vgg16,knot,1
sea,vgg16,kuvasz,1
sea,vgg16,llama,1
sea,vgg16,lumbermill,1
sea,vgg16,malamute,1
sea,vgg16,maypole,1
sea,vgg16,miniature schnauzer,1
sea,vgg16,mink,1
sea,vgg16,monastery,1
sea,vgg16,mosque,1
sea,vgg16,mountain bike,1
sea,vgg16,moving van,1
sea,vgg16,obelisk,1
sea,vgg16,overskirt,1
sea,vgg16,oxcart,1
sea,vgg16,park bench,1
sea,vgg16,pickup,1
sea,vgg16,plastic bag,1
sea,vgg16,plate rack,1
sea,vgg16,plow,1
sea,vgg16,prairie chicken,1
sea,vgg16,rapeseed,1
sea,vgg16,red-breasted merganser,1
sea,vgg16,redbone,1
sea,vgg16,restaurant,1
sea,vgg16,rocking chair,1
sea,vgg16,shopping cart,1
sea,vgg16,shovel,1
sea,vgg16,sleeping bag,1
sea,vgg16,snowplow,1
sea,vgg16,sports car,1
sea,vgg16,stage,1
sea,vgg16,standard schnauzer,1
sea,vgg16,steam locomotive,1
sea,vgg16,stone wall,1
sea,vgg16,street sign,1
sea,vgg16,sunglass,1
sea,vgg16,sunglasses,1
sea,vgg16,swab,1
sea,vgg16,sweatshirt,1
sea,vgg16,terrapin,1
sea,vgg16,theater curtain,1
sea,vgg16,thresher,1
sea,vgg16,torch,1
sea,vgg16,trench coat,1
sea,vgg16,umbrella,1
sea,vgg16,window screen,1
sea,vgg16,wood rabbit,1
street,mobilenetv2,streetcar,98
street,mobilenetv2,prison,74
street,mobilenetv2,bell cote,68
street,mobilenetv2,palace,67
street,mobilenetv2,lakeside,63
street,mobilenetv2,jinrikisha,59
street,mobilenetv2,unicycle,58
street,mobilenetv2,monastery,54
street,mobilenetv2,street sign,54
street,mobilenetv2,traffic light,53
street,mobilenetv2,cab,45
street,mobilenetv2,seashore,45
street,mobilenetv2,trailer truck,41
street,mobilenetv2,obelisk,36
street,mobilenetv2,pier,33
street,mobilenetv2,trolleybus,33
street,mobilenetv2,vault,31
street,mobilenetv2,triumphal arch,28
street,mobilenetv2,flagpole,27
street,mobilenetv2,passenger car,27
street,mobilenetv2,cinema,26
street,mobilenetv2,mobile home,26
street,mobilenetv2,bicycle-built-for-two,24
street,mobilenetv2,limousine,24
street,mobilenetv2,pole,24
street,mobilenetv2,church,23
street,mobilenetv2,moving van,22
street,mobilenetv2,valley,22
street,mobilenetv2,dam,21
street,mobilenetv2,steel arch bridge,21
street,mobilenetv2,alp,20
street,mobilenetv2,crutch,20
street,mobilenetv2,crane,19
street,mobilenetv2,racer,19
street,mobilenetv2,tobacco shop,19
street,mobilenetv2,bearskin,18
street,mobilenetv2,garbage truck,18
street,mobilenetv2,moped,18
street,mobilenetv2,mosque,18
street,mobilenetv2,lumbermill,17
street,mobilenetv2,minibus,17
street,mobilenetv2,tricycle,17
street,mobilenetv2,airship,16
street,mobilenetv2,worm fence,16
street,mobilenetv2,bannister,15
street,mobilenetv2,freight car,15
street,mobilenetv2,library,15
street,mobilenetv2,maze,15
street,mobilenetv2,scoreboard,15
street,mobilenetv2,castle,14
street,mobilenetv2,dock,14
street,mobilenetv2,mountain bike,14
street,mobilenetv2,solar dish,14
street,mobilenetv2,tow truck,14
street,mobilenetv2,suspension bridge,13
street,mobilenetv2,fountain,12
street,mobilenetv2,gondola,12
street,mobilenetv2,horse cart,12
street,mobilenetv2,minivan,12
street,mobilenetv2,cliff,11
street,mobilenetv2,sports car,11
street,mobilenetv2,steam locomotive,11
street,mobilenetv2,submarine,11
street,mobilenetv2,bullet train,10
street,mobilenetv2,go-kart,10
street,mobilenetv2,motor scooter,10
street,mobilenetv2,promontory,10
street,mobilenetv2,theater curtain,10
street,mobilenetv2,beacon,9
street,mobilenetv2,boathouse,9
street,mobilenetv2,bookshop,9
street,mobilenetv2,comic book,9
street,mobilenetv2,parking meter,9
street,mobilenetv2,patio,9
street,mobilenetv2,planetarium,9
street,mobilenetv2,restaurant,9
street,mobilenetv2,sandbar,9
street,mobilenetv2,sliding door,9
street,mobilenetv2,toyshop,9
street,mobilenetv2,academic gown,8
street,mobilenetv2,beach wagon,8
street,mobilenetv2,breakwater,8
street,mobilenetv2,car mirror,8
street,mobilenetv2,suit,8
street,mobilenetv2,turnstile,8
street,mobilenetv2,aircraft carrier,7
street,mobilenetv2,bow,7
street,mobilenetv2,car wheel,7
street,mobilenetv2,recreational vehicle,7
street,mobilenetv2,shopping cart,7
street,mobilenetv2,torch,7
street,mobilenetv2,umbrella,7
street,mobilenetv2,viaduct,7
street,mobilenetv2,abaya,6
street,mobilenetv2,ashcan,6
street,mobilenetv2,doormat,6
street,mobilenetv2,fire engine,6
street,mobilenetv2,gas pump,6
street,mobilenetv2,greenhouse,6
street,mobilenetv2,grocery store,6
street,mobilenetv2,liner,6
street,mobilenetv2,park bench,6
street,mobilenetv2,police van,6
street,mobilenetv2,snowplow,6
street,mobilenetv2,spotlight,6
street,mobilenetv2,stretcher,6
street,mobilenetv2,sundial,6
street,mobilenetv2,accordion,5
street,mobilenetv2,ambulance,5
street,mobilenetv2,amphibian,5
street,mobilenetv2,convertible,5
street,mobilenetv2,electric locomotive,5
street,mobilenetv2,jean,5
street,mobilenetv2,military uniform,5
street,mobilenetv2,miniskirt,5
street,mobilenetv2,pickup,5
street,mobilenetv2,radio telescope,5
street,mobilenetv2,trench coat,5
street,mobilenetv2,water tower,5
street,mobilenetv2,window screen,5
street,mobilenetv2,window shade,5
street,mobilenetv2,Model T,4
street,mobilenetv2,altar,4
street,mobilenetv2,barber chair,4
street,mobilenetv2,carousel,4
street,mobilenetv2,drilling platform,4
street,mobilenetv2,geyser,4
street,mobilenetv2,golfcart,4
street,mobilenetv2,hoopskirt,4
street,mobilenetv2,jigsaw puzzle,4
street,mobilenetv2,monitor,4
street,mobilenetv2,mortarboard,4
street,mobilenetv2,pay-phone,4
street,mobilenetv2,school bus,4
street,mobilenetv2,soccer ball,4
street,mobilenetv2,swing,4
street,mobilenetv2,volcano,4
street,mobilenetv2,wing,4
street,mobilenetv2,Loafer,3
street,mobilenetv2,Windsor tie,3
street,mobilenetv2,balloon,3
street,mobilenetv2,barbershop,3
street,mobilenetv2,barn,3
street,mobilenetv2,basketball,3
street,mobilenetv2,bow tie,3
street,mobilenetv2,broom,3
street,mobilenetv2,bubble,3
street,mobilenetv2,cellular telephone,3
street,mobilenetv2,cloak,3
street,mobilenetv2,coil,3
street,mobilenetv2,container ship,3
street,mobilenetv2,cowboy boot,3
street,mobilenetv2,dome,3
street,mobilenetv2,fireboat,3
street,mobilenetv2,gown,3
street,mobilenetv2,guillotine,3
street,mobilenetv2,hay,3
street,mobilenetv2,horizontal bar,3
street,mobilenetv2,knee pad,3
street,mobilenetv2,mountain tent,3
street,mobilenetv2,oxcart,3
street,mobilenetv2,parachute,3
street,mobilenetv2,pedestal,3
street,mobilenetv2,pot,3
street,mobilenetv2,rocking chair,3
street,mobilenetv2,sarong,3
street,mobilenetv2,ski,3
street,mobilenetv2,slot,3
street,mobilenetv2,tile roof,3
street,mobilenetv2,trombone,3
street,mobilenetv2,warplane,3
street,mobilenetv2,Indian cobra,2
street,mobilenetv2,airliner,2
street,mobilenetv2,balance beam,2
street,mobilenetv2,banjo,2
street,mobilenetv2,barrel,2
street,mobilenetv2,barrow,2
street,mobilenetv2,bikini,2
street,mobilenetv2,bulletproof vest,2
street,mobilenetv2,candle,2
street,mobilenetv2,canoe,2
street,mobilenetv2,chain saw,2
street,mobilenetv2,cliff dwelling,2
street,mobilenetv2,desk,2
street,mobilenetv2,flute,2
street,mobilenetv2,fur coat,2
street,mobilenetv2,harp,2
street,mobilenetv2,kimono,2
street,mobilenetv2,lab coat,2
street,mobilenetv2,llama,2
street,mobilenetv2,maillot tank suit,2
street,mobilenetv2,marimba,2
street,mobilenetv2,maypole,2
street,mobilenetv2,megalith,2
street,mobilenetv2,missile,2
street,mobilenetv2,neck brace,2
street,mobilenetv2,organ,2
street,mobilenetv2,parallel bars,2
street,mobilenetv2,pirate,2
street,mobilenetv2,plastic bag,2
street,mobilenetv2,plunger,2
street,mobilenetv2,poncho,2
street,mobilenetv2,prayer rug,2
street,mobilenetv2,rain barrel,2
street,mobilenetv2,rugby ball,2
street,mobilenetv2,sax,2
street,mobilenetv2,shopping basket,2
street,mobilenetv2,snowmobile,2
street,mobilenetv2,sombrero,2
street,mobilenetv2,space shuttle,2
street,mobilenetv2,speedboat,2
street,mobilenetv2,stage,2
street,mobilenetv2,steel drum,2
street,mobilenetv2,stole,2
street,mobilenetv2,stone wall,2
street,mobilenetv2,sunglass,2
street,mobilenetv2,sweatshirt,2
street,mobilenetv2,swimming trunks,2
street,mobilenetv2,tank,2
street,mobilenetv2,television,2
street,mobilenetv2,throne,2
street,mobilenetv2,tractor,2
street,mobilenetv2,wreck,2
street,mobilenetv2,yurt,2
street,mobilenetv2,Afghan hound,1
street,mobilenetv2,Arabian camel,1
street,mobilenetv2,Band Aid,1
street,mobilenetv2,Bouvier des Flandres,1
street,mobilenetv2,Irish wolfhound,1
street,mobilenetv2,Kerry blue terrier,1
street,mobilenetv2,Lakeland terrier,1
street,mobilenetv2,Old English sheepdog,1
street,mobilenetv2,Saluki,1
street,mobilenetv2,Sealyham terrier,1
street,mobilenetv2,West Highland white terrier,1
street,mobilenetv2,abacus,1
street,mobilenetv2,apiary,1
street,mobilenetv2,ballplayer,1
street,mobilenetv2,ballpoint,1
street,mobilenetv2,barbell,1
street,mobilenetv2,bathing cap,1
street,mobilenetv2,beaker,1
street,mobilenetv2,beer bottle,1
street,mobilenetv2,beer glass,1
street,mobilenetv2,bobsled,1
street,mobilenetv2,bucket,1
street,mobilenetv2,butcher shop,1
street,mobilenetv2,cannon,1
street,mobilenetv2,cash machine,1
street,mobilenetv2,cassette,1
street,mobilenetv2,cello,1
street,mobilenetv2,chiffonier,1
street,mobilenetv2,chime,1
street,mobilenetv2,chimpanzee,1
street,mobilenetv2,coho,1
street,mobilenetv2,confectionery,1
street,mobilenetv2,cowboy hat,1
street,mobilenetv2,crash helmet,1
street,mobilenetv2,crossword puzzle,1
street,mobilenetv2,digital clock,1
street,mobilenetv2,disk brake,1
street,mobilenetv2,dogsled,1
street,mobilenetv2,dumbbell,1
street,mobilenetv2,feather boa,1
street,mobilenetv2,file,1
street,mobilenetv2,fire screen,1
street,mobilenetv2,forklift,1
street,mobilenetv2,four-poster,1
street,mobilenetv2,golf ball,1
street,mobilenetv2,hair spray,1
street,mobilenetv2,home theater,1
street,mobilenetv2,honeycomb,1
street,mobilenetv2,hook,1
street,mobilenetv2,jeep,1
street,mobilenetv2,komondor,1
street,mobilenetv2,lampshade,1
street,mobilenetv2,mailbag,1
street,mobilenetv2,mailbox,1
street,mobilenetv2,maillot,1
street,mobilenetv2,manhole cover,1
street,mobilenetv2,milk can,1
street,mobilenetv2,mosquito net,1
street,mobilenetv2,mousetrap,1
street,mobilenetv2,paddle,1
street,mobilenetv2,paddlewheel,1
street,mobilenetv2,padlock,1
street,mobilenetv2,paintbrush,1
street,mobilenetv2,pajama,1
street,mobilenetv2,panpipe,1
street,mobilenetv2,pickelhaube,1
street,mobilenetv2,picket fence,1
street,mobilenetv2,plane,1
street,mobilenetv2,plow,1
street,mobilenetv2,pop bottle,1
street,mobilenetv2,puck,1
street,mobilenetv2,pug,1
street,mobilenetv2,rapeseed,1
street,mobilenetv2,rotisserie,1
street,mobilenetv2,rubber eraser,1
street,mobilenetv2,rule,1
street,mobilenetv2,safe,1
street,mobilenetv2,seat belt,1
street,mobilenetv2,shield,1
street,mobilenetv2,shoe shop,1
street,mobilenetv2,shoji,1
street,mobilenetv2,shovel,1
street,mobilenetv2,soft-coated wheaten terrier,1
street,mobilenetv2,space heater,1
street,mobilenetv2,stupa,1
street,mobilenetv2,triceratops,1
street,mobilenetv2,trimaran,1
street,mobilenetv2,tripod,1
street,mobilenetv2,vending machine,1
street,mobilenetv2,violin,1
street,mobilenetv2,wardrobe,1
street,resnet18,prison,67
street,resnet18,streetcar,66
street,resnet18,jinrikisha,62
street,resnet18,traffic light,55
street,resnet18,trailer truck,54
street,resnet18,bell cote,53
street,resnet18,unicycle,53
street,resnet18,palace,51
street,resnet18,monastery,50
street,resnet18,lakeside,48
street,resnet18,cab,43
street,resnet18,trolleybus,37
street,resnet18,vault,32
street,resnet18,pier,31
street,resnet18,street sign,31
street,resnet18,mobile home,30
street,resnet18,cinema,29
street,resnet18,crutch,29
street,resnet18,passenger car,29
street,resnet18,patio,29
street,resnet18,seashore,28
street,resnet18,triumphal arch,27
street,resnet18,limousine,26
street,resnet18,mosque,25
street,resnet18,obelisk,25
street,resnet18,castle,23
street,resnet18,worm fence,23
street,resnet18,alp,22
street,resnet18,valley,22
street,resnet18,church,21
street,resnet18,dam,21
street,resnet18,planetarium,21
street,resnet18,solar dish,21
street,resnet18,moving van,20
street,resnet18,bicycle-built-for-two,19
street,resnet18,bannister,18
street,resnet18,maze,18
street,resnet18,moped,18
street,resnet18,pole,18
street,resnet18,restaurant,17
street,resnet18,tobacco shop,17
street,resnet18,steel arch bridge,16
street,resnet18,tricycle,16
street,resnet18,bullet train,15
street,resnet18,fountain,15
street,resnet18,lumbermill,15
street,resnet18,motor scooter,15
street,resnet18,crane,14
street,resnet18,dock,14
street,resnet18,garbage truck,14
street,resnet18,miniskirt,14
street,resnet18,viaduct,14
street,resnet18,library,13
street,resnet18,minivan,13
street,resnet18,racer,13
street,resnet18,tow truck,13
street,resnet18,barbershop,12
street,resnet18,boathouse,12
street,resnet18,cliff,12
street,resnet18,scoreboard,12
street,resnet18,suspension bridge,12
street,resnet18,breakwater,11
street,resnet18,dome,11
street,resnet18,flagpole,11
street,resnet18,minibus,11
street,resnet18,parking meter,11
street,resnet18,torch,11
street,resnet18,umbrella,11
street,resnet18,electric locomotive,10
street,resnet18,grocery store,10
street,resnet18,promontory,10
street,resnet18,academic gown,9
street,resnet18,airship,9
street,resnet18,bearskin,9
street,resnet18,broom,9
street,resnet18,fur coat,9
street,resnet18,guillotine,9
street,resnet18,ashcan,8
street,resnet18,beacon,8
street,resnet18,bookshop,8
street,resnet18,fire engine,8
street,resnet18,greenhouse,8
street,resnet18,jean,8
street,resnet18,police van,8
street,resnet18,sliding door,8
street,resnet18,snowplow,8
street,resnet18,sports car,8
street,resnet18,submarine,8
street,resnet18,water tower,8
street,resnet18,window shade,8
street,resnet18,wing,8
street,resnet18,aircraft carrier,7
street,resnet18,bubble,7
street,resnet18,car mirror,7
street,resnet18,drilling platform,7
street,resnet18,freight car,7
street,resnet18,go-kart,7
street,resnet18,horse cart,7
street,resnet18,park bench,7
street,resnet18,pedestal,7
street,resnet18,pickup,7
street,resnet18,sandbar,7
street,resnet18,shopping cart,7
street,resnet18,swing,7
street,resnet18,turnstile,7
street,resnet18,Model T,6
street,resnet18,ambulance,6
street,resnet18,barber chair,6
street,resnet18,comic book,6
street,resnet18,convertible,6
street,resnet18,golfcart,6
street,resnet18,gondola,6
street,resnet18,mountain bike,6
street,resnet18,picket fence,6
street,resnet18,spotlight,6
street,resnet18,steam locomotive,6
street,resnet18,sundial,6
street,resnet18,volcano,6
street,resnet18,crash helmet,5
street,resnet18,doormat,5
street,resnet18,knee pad,5
street,resnet18,manhole cover,5
street,resnet18,military uniform,5
street,resnet18,mortarboard,5
street,resnet18,mountain tent,5
street,resnet18,pay-phone,5
street,resnet18,radio telescope,5
street,resnet18,ski,5
street,resnet18,stretcher,5
street,resnet18,stupa,5
street,resnet18,suit,5
street,resnet18,theater curtain,5
street,resnet18,toyshop,5
street,resnet18,beach wagon,4
street,resnet18,bobsled,4
street,resnet18,bow,4
street,resnet18,canoe,4
street,resnet18,chainlink fence,4
street,resnet18,container ship,4
street,resnet18,cowboy boot,4
street,resnet18,gas pump,4
street,resnet18,jigsaw puzzle,4
street,resnet18,liner,4
street,resnet18,maypole,4
street,resnet18,neck brace,4
street,resnet18,punching bag,4
street,resnet18,rain barrel,4
street,resnet18,recreational vehicle,4
street,resnet18,sarong,4
street,resnet18,snowmobile,4
street,resnet18,soccer ball,4
street,resnet18,sombrero,4
street,resnet18,stone wall,4
street,resnet18,thatch,4
street,resnet18,throne,4
street,resnet18,wreck,4
street,resnet18,Loafer,3
street,resnet18,altar,3
street,resnet18,amphibian,3
street,resnet18,balloon,3
street,resnet18,barn,3
street,resnet18,barrel,3
street,resnet18,barrow,3
street,resnet18,book jacket,3
street,resnet18,butcher shop,3
street,resnet18,car wheel,3
street,resnet18,cliff dwelling,3
street,resnet18,coho,3
street,resnet18,geyser,3
street,resnet18,mailbox,3
street,resnet18,marimba,3
street,resnet18,missile,3
street,resnet18,oxcart,3
street,resnet18,parachute,3
street,resnet18,pot,3
street,resnet18,rocking chair,3
street,resnet18,school bus,3
street,resnet18,shoe shop,3
street,resnet18,slot,3
street,resnet18,sweatshirt,3
street,resnet18,trench coat,3
street,resnet18,wardrobe,3
street,resnet18,window screen,3
street,resnet18,Arabian camel,2
street,resnet18,Indian elephant,2
street,resnet18,abaya,2
street,resnet18,accordion,2
street,resnet18,airliner,2
street,resnet18,apiary,2
street,resnet18,bakery,2
street,resnet18,barbell,2
street,resnet18,bookcase,2
street,resnet18,cannon,2
street,resnet18,cash machine,2
street,resnet18,china cabinet,2
street,resnet18,coil,2
street,resnet18,crate,2
street,resnet18,drum,2
street,resnet18,fire screen,2
street,resnet18,fireboat,2
street,resnet18,forklift,2
street,resnet18,grille,2
street,resnet18,hay,2
street,resnet18,hoopskirt,2
street,resnet18,kimono,2
street,resnet18,knot,2
street,resnet18,lab coat,2
street,resnet18,lawn mower,2
street,resnet18,paddle,2
street,resnet18,paddlewheel,2
street,resnet18,plunger,2
street,resnet18,prayer rug,2
street,resnet18,racket,2
street,resnet18,rotisserie,2
street,resnet18,rugby ball,2
street,resnet18,sea lion,2
street,resnet18,shovel,2
street,resnet18,sunglass,2
street,resnet18,swimming trunks,2
street,resnet18,tank,2
street,resnet18,trombone,2
street,resnet18,tub,2
street,resnet18,vending machine,2
street,resnet18,warplane,2
street,resnet18,African grey,1
street,resnet18,Bedlington terrier,1
street,resnet18,Bouvier des Flandres,1
street,resnet18,Doberman,1
street,resnet18,Great Dane,1
street,resnet18,Irish wolfhound,1
street,resnet18,Italian greyhound,1
street,resnet18,Labrador retriever,1
street,resnet18,Lakeland terrier,1
street,resnet18,Leonberg,1
street,resnet18,Newfoundland,1
street,resnet18,Saint Bernard,1
street,resnet18,Saluki,1
street,resnet18,Scottish deerhound,1
street,resnet18,Sealyham terrier,1
street,resnet18,West Highland white terrier,1
street,resnet18,Windsor tie,1
street,resnet18,acoustic guitar,1
street,resnet18,agama,1
street,resnet18,alligator lizard,1
street,resnet18,analog clock,1
street,resnet18,assault rifle,1
street,resnet18,banjo,1
street,resnet18,barracouta,1
street,resnet18,basketball,1
street,resnet18,bathtub,1
street,resnet18,binoculars,1
street,resnet18,birdhouse,1
street,resnet18,black and gold garden spider,1
street,resnet18,bow tie,1
street,resnet18,briard,1
street,resnet18,bucket,1
street,resnet18,bulletproof vest,1
street,resnet18,caldron,1
street,resnet18,carousel,1
street,resnet18,chiffonier,1
street,resnet18,chime,1
street,resnet18,chow,1
street,resnet18,cloak,1
street,resnet18,clog,1
street,resnet18,computer keyboard,1
street,resnet18,confectionery,1
street,resnet18,cowboy hat,1
street,resnet18,curly-coated retriever,1
street,resnet18,desk,1
street,resnet18,disk brake,1
street,resnet18,dogsled,1
street,resnet18,drumstick,1
street,resnet18,dumbbell,1
street,resnet18,feather boa,1
street,resnet18,file,1
street,resnet18,folding chair,1
street,resnet18,gar,1
street,resnet18,gasmask,1
street,resnet18,gown,1
street,resnet18,great white shark,1
street,resnet18,guenon,1
street,resnet18,hammerhead,1
street,resnet18,harvester,1
street,resnet18,honeycomb,1
street,resnet18,jeep,1
street,resnet18,kelpie,1
street,resnet18,komondor,1
street,resnet18,langur,1
street,resnet18,macaw,1
street,resnet18,magnetic compass,1
street,resnet18,maillot tank suit,1
street,resnet18,megalith,1
street,resnet18,monitor,1
street,resnet18,organ,1
street,resnet18,oscilloscope,1
street,resnet18,ox,1
street,resnet18,panpipe,1
street,resnet18,photocopier,1
street,resnet18,pickelhaube,1
street,resnet18,plastic bag,1
street,resnet18,poncho,1
street,resnet18,potter's wheel,1
street,resnet18,pretzel,1
street,resnet18,projectile,1
street,resnet18,puck,1
street,resnet18,rapeseed,1
street,resnet18,revolver,1
street,resnet18,running shoe,1
street,resnet18,safe,1
street,resnet18,sandal,1
street,resnet18,scorpion,1
street,resnet18,screen,1
street,resnet18,seat belt,1
street,resnet18,shield,1
street,resnet18,shower cap,1
street,resnet18,ski mask,1
street,resnet18,space shuttle,1
street,resnet18,spider monkey,1
street,resnet18,spider web,1
street,resnet18,stage,1
street,resnet18,steel drum,1
street,resnet18,stethoscope,1
street,resnet18,stole,1
street,resnet18,stove,1
street,resnet18,sturgeon,1
street,resnet18,sunscreen,1
street,resnet18,television,1
street,resnet18,tench,1
street,resnet18,tiger shark,1
street,resnet18,tile roof,1
street,resnet18,totem pole,1
street,resnet18,tractor,1
street,resnet18,triceratops,1
street,resnet18,tripod,1
street,resnet18,vacuum,1
street,resnet18,vestment,1
street,resnet18,volleyball,1
street,resnet18,washbasin,1
street,resnet18,water snake,1
street,resnet18,whippet,1
street,resnet18,wire-haired fox terrier,1
street,resnet18,yurt,1
street,vgg16,streetcar,106
street,vgg16,traffic light,70
street,vgg16,prison,58
street,vgg16,unicycle,51
street,vgg16,palace,49
street,vgg16,cab,46
street,vgg16,bell cote,45
street,vgg16,jinrikisha,43
street,vgg16,pier,38
street,vgg16,trolleybus,37
street,vgg16,trailer truck,36
street,vgg16,lakeside,35
street,vgg16,triumphal arch,33
street,vgg16,monastery,30
street,vgg16,obelisk,30
street,vgg16,passenger car,30
street,vgg16,cinema,28
street,vgg16,limousine,28
street,vgg16,street sign,28
street,vgg16,crutch,27
street,vgg16,steel arch bridge,27
street,vgg16,moving van,26
street,vgg16,dam,25
street,vgg16,garbage truck,25
street,vgg16,moped,25
street,vgg16,tow truck,24
street,vgg16,suspension bridge,23
street,vgg16,vault,23
street,vgg16,bicycle-built-for-two,22
street,vgg16,seashore,22
street,vgg16,flagpole,21
street,vgg16,mobile home,21
street,vgg16,valley,21
street,vgg16,patio,20
street,vgg16,boathouse,19
street,vgg16,bullet train,18
street,vgg16,dock,18
street,vgg16,fountain,18
street,vgg16,mosque,18
street,vgg16,planetarium,18
street,vgg16,police van,18
street,vgg16,viaduct,18
street,vgg16,alp,17
street,vgg16,castle,17
street,vgg16,umbrella,17
street,vgg16,wing,17
street,vgg16,bannister,16
street,vgg16,church,16
street,vgg16,crane,16
street,vgg16,scoreboard,16
street,vgg16,worm fence,16
street,vgg16,gondola,15
street,vgg16,mountain tent,15
street,vgg16,car mirror,14
street,vgg16,lumbermill,14
street,vgg16,pole,14
street,vgg16,tricycle,14
street,vgg16,freight car,13
street,vgg16,minibus,13
street,vgg16,minivan,13
street,vgg16,solar dish,13
street,vgg16,steam locomotive,13
street,vgg16,airship,12
street,vgg16,guillotine,12
street,vgg16,horse cart,12
street,vgg16,miniskirt,12
street,vgg16,tobacco shop,12
street,vgg16,fire engine,11
street,vgg16,motor scooter,11
street,vgg16,parking meter,11
street,vgg16,ambulance,10
street,vgg16,electric locomotive,10
street,vgg16,go-kart,10
street,vgg16,greenhouse,10
street,vgg16,mountain bike,10
street,vgg16,park bench,10
street,vgg16,promontory,10
street,vgg16,snowplow,10
street,vgg16,swing,10
street,vgg16,bearskin,9
street,vgg16,breakwater,9
street,vgg16,cliff,9
street,vgg16,drilling platform,9
street,vgg16,jean,9
street,vgg16,library,9
street,vgg16,racer,9
street,vgg16,ski,9
street,vgg16,torch,9
street,vgg16,volcano,9
street,vgg16,bookshop,8
street,vgg16,maze,8
street,vgg16,restaurant,8
street,vgg16,sliding door,8
street,vgg16,sports car,8
street,vgg16,stage,8
street,vgg16,thatch,8
street,vgg16,toyshop,8
street,vgg16,Loafer,7
street,vgg16,academic gown,7
street,vgg16,barn,7
street,vgg16,convertible,7
street,vgg16,dome,7
street,vgg16,grocery store,7
street,vgg16,jigsaw puzzle,7
street,vgg16,liner,7
street,vgg16,maypole,7
street,vgg16,military uniform,7
street,vgg16,pickup,7
street,vgg16,stretcher,7
street,vgg16,aircraft carrier,6
street,vgg16,bubble,6
street,vgg16,cowboy boot,6
street,vgg16,forklift,6
street,vgg16,monitor,6
street,vgg16,spotlight,6
street,vgg16,sundial,6
street,vgg16,Model T,5
street,vgg16,ashcan,5
street,vgg16,beacon,5
street,vgg16,container ship,5
street,vgg16,crash helmet,5
street,vgg16,doormat,5
street,vgg16,space shuttle,5
street,vgg16,submarine,5
street,vgg16,suit,5
street,vgg16,sweatshirt,5
street,vgg16,turnstile,5
street,vgg16,barbell,4
street,vgg16,bobsled,4
street,vgg16,bulletproof vest,4
street,vgg16,cannon,4
street,vgg16,car wheel,4
street,vgg16,cliff dwelling,4
street,vgg16,comic book,4
street,vgg16,fire screen,4
street,vgg16,fireboat,4
street,vgg16,knee pad,4
street,vgg16,missile,4
street,vgg16,pedestal,4
street,vgg16,picket fence,4
street,vgg16,plunger,4
street,vgg16,radio telescope,4
street,vgg16,rugby ball,4
street,vgg16,schooner,4
street,vgg16,slot,4
street,vgg16,throne,4
street,vgg16,window screen,4
street,vgg16,accordion,3
street,vgg16,amphibian,3
street,vgg16,barbershop,3
street,vgg16,beach wagon,3
street,vgg16,broom,3
street,vgg16,coil,3
street,vgg16,confectionery,3
street,vgg16,crate,3
street,vgg16,geyser,3
street,vgg16,golfcart,3
street,vgg16,groom,3
street,vgg16,horizontal bar,3
street,vgg16,megalith,3
street,vgg16,parachute,3
street,vgg16,prayer rug,3
street,vgg16,sandbar,3
street,vgg16,snowmobile,3
street,vgg16,trench coat,3
street,vgg16,water tower,3
street,vgg16,window shade,3
street,vgg16,Saluki,2
street,vgg16,abaya,2
street,vgg16,airliner,2
street,vgg16,altar,2
street,vgg16,balloon,2
street,vgg16,ballplayer,2
street,vgg16,barber chair,2
street,vgg16,basketball,2
street,vgg16,canoe,2
street,vgg16,carousel,2
street,vgg16,chain saw,2
street,vgg16,chainlink fence,2
street,vgg16,dogsled,2
street,vgg16,drum,2
street,vgg16,dumbbell,2
street,vgg16,fur coat,2
street,vgg16,half track,2
street,vgg16,harp,2
street,vgg16,hay,2
street,vgg16,hoopskirt,2
street,vgg16,kimono,2
street,vgg16,mailbox,2
street,vgg16,maillot,2
street,vgg16,maillot tank suit,2
street,vgg16,manhole cover,2
street,vgg16,marimba,2
street,vgg16,mosquito net,2
street,vgg16,neck brace,2
street,vgg16,organ,2
street,vgg16,oxcart,2
street,vgg16,pajama,2
street,vgg16,pickelhaube,2
